column_name,dtype
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL DONALD RODRIGO TAFUR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL EL MILAGROSO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL EL PALMAR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL GUSTAVO JIMENEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL JOSE MARIA CARBONELL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL LUZ HAYDEE GUERRERO MOLINA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL PEDRO A. OÑORO DE BARANOA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL PEDRO ANTONIO MOLINA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL RAFAEL POMBO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL SANTIAGO DE ARMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL TOMAS CARRASQUILLA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INDUSTRIAL VEINTE DE JULIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO INTEGRADO DE TRINIDAD,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO IPC ANDRES ROSA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO JOSE CELESTINO MUTIS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO JOSE EUGENIO MARTINEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO MILCIADES CANTILLO COSTA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO SAN JUAN BAUTISTA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO SUPERIOR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO TUNIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNICO UPAR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TECNOLOGICA AGROAMBIENTAL INDIGENA AWA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TENIENTE CRUZ PAREDES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TERCER MILENIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TERESA CALDERON DE LASSO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TERESA CAMACHO DE SUAREZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TERESITA MONTES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TERRAPLEN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TIERRA BAJA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TIERRA NEGRA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TIERRA SANTA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TOMAS ARTURO SANCHEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TOMAS CADAVID RESTREPO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TOMAS CARRASQUILLA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TOMAS CIPRIANO DE MOSQUERA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TOMAS SANTO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TOTARCO DINDE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TREMENTINO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TREMENTINO ARRIBA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TRES ESQUINAS LOS PATIOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TRES MARIAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TRIUNFO II,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TRUJILLO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TULIO ENRIQUE TASCON,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TULIO ENRIQUE TASCON CHAMBIMBAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TULIO OSPINA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TURISTICA SIMON BOLIVAR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TUTACHE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TÉCNICA AGROPECUARIA DE CONEJO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TÉCNICA AGROPECUARIA Y DE SISTEMAS SIMON ALVAREZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TÉCNICA AGROPESQUERA MANUEL PADILLA POLO DE ROBLES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TÉCNICA INDUSTRIAL ESPAÑA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TÉCNICA MARIA INMACULADA.,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TÉCNICA PROMOCION SOCIAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TÉCNICA REMEDIOS SOLANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TÉCNICA SAGRADO CORAZON,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA TÉCNICO AGROPECUARIA RODRIGO LARA BONILLA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA UNIDAD EDUCATIVA APIAY,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA UNIDAD EDUCATIVA ARNULFO BRICEÑO CONTRERAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA UNIVERSITARIO DE CALDAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA URBANA MIXTA N°.1,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA URBANA SAN JOSE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA URIBESCO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VALENTIN APARICIO PERSONA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VALENTIN GARCIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VALENTIN MANJARREZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VALLECITOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VALPARAISO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VALPARAISO BAJO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VANEGAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VARSOVIA LA FLORIDA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VEINTE DE ENERO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VEINTE DE JULIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VEINTISEIS DE MARZO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VERSALLES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VIBORAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VICENTE BORRERO COSTA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VICENTE DIAZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VICTOR GOMEZ CORREDOR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VIDA NUEVA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA CAMPO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA CECILIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA CLARA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA CONCEPCION,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA CORELCA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA DE LOS ANDES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA DE SAN ANDRES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA DEL SOL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA ESTADIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA ESTHER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA ESTRELLA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA FATIMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA GERMANIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA HERMOSA 2,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA MARIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLA SANTANA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLACARMELO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLACOLOMBIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLALOSADA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLAMORENO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VILLANUEVA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VIRGEN DEL CARMEN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA VISTA HERMOSA DE SOLEDAD,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA Y CULTURAL JESUS AMIGO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA YAALIAKEISY,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA YO REINARE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA YU LUUCX PISHAU,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ZARAGOZA TAMARINDO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVALOS CUROS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVO  AGROPECUARIA INGA DE APONTE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVO DISTRITAL DE PALOMINITO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVO DISTRITAL JHON F KENNEDY,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVO LIDERES DEL FUTURO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVO LOS GOMEZ MARGEN IZQUIERDA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATVA DEPARTAMENTAL  PABLO HERRERA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATVA NUESTRA SENORA DEL ROSARIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCTIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR JUNIN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCTIVA MPAL CAMILO TORRES RESTREPO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCTIVA RURAL SANTANDER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCTIVA SAN RAFAEL DE CHUCURI,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA  INTEGRAL RURAL VILLA FÁTIMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA  INTERNADO RURAL DUMINGUEKA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA #11 (JARIJIÑAMANA MERIDAI),bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA #3,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA #7 (EL PARAISO),bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA 29 DE NOVIEMBRE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA DEPARTAMENTAL DE SOPLADOR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA DEPARTAMENTAL ETTE ENNAKA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA DISTRITAL BUNKWIMAKE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA DISTRITAL INTERCULTURAL EL MAMEY,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA DISTRITAL INTERCULTURAL LA REVUELTA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA DISTRITAL ZALEMAKU SERTUGA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA E  INTERNADO ZHARNEKA.,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL  INTERNADO INDIGENA DEL CERRO DE LA TETA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL DE KASUTALAIN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL DE NUESTRA SEÑORA DE FÁTIMA DE NAZARETH,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL INDIGENA MALEIWAMANA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL INTERNADO INDIGENA DE FLOR DEL PARAISO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL INTERNADO INDIGENA DEL CABO DE LA VELA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL INTERNADO INDÍGENA EL EDÉN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL ISIDRO IBARRA FERNANDEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL JURURA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL MAPUAIN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA INTEGRAN RURAL INTERNADO INDIGENA DE CAMINO VERDE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA MONTE ALVERNIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA NUEVA COLONIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA NUEVO LATIR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA PEDRO ROMERO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA RODRIGO LLOREDA CAICEDO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA RURAL AKUAIPA INTERNADO INDIGENA DE ALBANIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA RURAL UMADA WUARRARA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA SAN ANTONIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVA TECNICA CIUDADELA DESEPAZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVO #12,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCATIVO #2,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION ETNOEDUCTIVA INTEGRAL RURAL ISABEL JUSAYU,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION MANUEL ANTONIO DAVILA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION MARIA REINA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION PARA JÓVENES Y ADULTOS PAULO FREIRE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION TECNICO AGROPECUARIA DORIBEL TARRA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIONEDUCATIVA DEPARTAMENTA IGNACIO PESCADOR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIONEDUCATIVA LA IBERIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCI¿N EDUCATIVA DPTAL LA VIOLETA   SEDE PRINCIPAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCI¿N EDUCATIVA EL SALADO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCI¿N EDUCATIVA JOSE MANUEL DE ALTAMIRA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCI¿N EDUCATIVA LA YE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCI¿N EDUCATIVA NUESTRA SRA DEL ROSARIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCI¿N EDUCATIVA PAULO VI,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCI¿N EDUCATIVA RURAL NUESTRA SE¿ORA DEL PILAR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCI¿N EDUCATIVA RURAL SAN ANTONIO DE PALOMINO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCI¿N EDUCATIVA RURALADOLFO ANTONIO MINDIOLA ROBLES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCI¿N EDUCATIVA SAN LUIS DE SEVILLA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCI¿N EDUCATIVA TECNICO AGROPECUARIO LA ARENA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCI¿N ETNOEDUCATIVA INTEGRAL RURAL INTERNADO DE SIAPANA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCI¿N ETNOEDUCATIVA RURAL INTERNADO DE NAZARETH,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÒN EDUCATIVA DEPARTAMENTAL BRUSELAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÒN EDUCATIVA GABRIEL GARCÌA TABOADA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÒN EDUCATIVA JULIO CÉSAR TURBAY AYALA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÒN EDUCATIVA SOACHA PARA VIVIR MEJOR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÒN EDUCATIVA TÈCNICA AMBIENTAL DE TIERRA FIRME,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÒN EDUCATIVA TÈCNICA ECOLÒGICA EMMA CECILIA ARNOLD,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN  EDUCATIVA  TROCHAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN  EDUCATIVA DEPARTAMENTAL BAGAZAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN  EDUCATIVA ISABEL LA CATOLICA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN  EDUCATIVA LA MEDALLA MILAGROSA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN  ETNOEDUCATIVA RURAL  NAZARETH,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN AGROPECUARIA JOSÉ MARÍA CÓRDOBA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN DE CAPACITACIÓN FUTURO - INCAF,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN DE EDUCACIÓN PARA ADULTOS POR LA PAZ Y EL DESARROLLO DEL TERRITORIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIIVA TÉCNICA AGROPECUARIA ERASMO DONADO LLANOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA  EDUARDO CORREA URIBE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA  IDEAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA  LA COLORADA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA  LA VERDE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA  LOS GUAYABALES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA  NORMAL SUPERIOR MONTES DE MARÍA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA  RUFINA VIEJA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA  RURAL DEPARTAMENTAL LAGUNA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA  SAGRADO CORAZÓN DE JESÚS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA 27 DE OCTUBRE DE ANIMAS ALTA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ACADÉMICA Y TÉCNICA EN GESTIÓN EMPRESARIAL DIÓGENES A. ARRIETA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ADOLFO HOYOS OCAMPO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA AGROAMBIENTAL PUSPUED,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA AGROECOLÓGICO LA PLAYA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA AGROINDUSTRIAL LA VICTORIA CON ÉNFASIS EN LA PRODUCCIÓN DE CAFÉS ESPECIALES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA AGROPECUARIA ARBOLEDA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA AGROPECUARIA FELIX MARIA ORTIZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA AGROPECUARIA JOSÉ DOLORES DAZA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ALEJANDRO DURAN DIAZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ALFONSO LOPEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ALIANZA PARA LA EDUCACIÓN EDUCANDO S.A.S,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ALTA MONTAÑA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ALTO MOJIBIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ANDRES  BELLO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ANDRÉS PÁEZ DE SOTOMAYOR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ANTONIA SANTOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ANTONIO JOSE DE SUCRE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ARANJUEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ATANASIO GIRARDOT,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA AURELIO MARTÍNEZ MUTIS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA BELLO FUTURO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA BENJAMIN HERRERA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA BICENTENARIO DE LA INDEPENDENCIA DE LA REPUBLICA DE COLOMBIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA BILINGÜE AGROINDUSTRIAL SINDAGUA - I.E.B.A.S,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA BOSQUES DEL NORTE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CADENA LAS PLAYAS,bool
